Gene,21.21 Days,37.33 Days,52.96 Days,68.08 Days,83.08 Days,98.08 Days,115 Days,134.96 Days,157.92 Days,180.88 Days,202 Days
SNORA74A,49.75770289,62.27926922,50.09545675,51.21199483,82.09124022,79.39464152,100.5573692,106.6987932,108.738678,110.7851691,130.5346228
SNORA74B,213.8398796,206.7973301,222.2166589,246.4110168,278.8475632,329.5687547,409.8881784,539.4121031,557.3322083,590.2943305,652.5634745
SNORA74C-1,8.6151297,10.24081288,10.71200274,9.773023804,9.588314175,6.319926637,7.876881485,6.109859505,7.449124888,3.48192642,7.444299055
SNORA74C-2,8.577662303,7.382317877,5.616731005,7.576734728,3.47870107,7.931326086,3.774510053,5.310716654,0.628775,3.516480794,5.025653947
SNORA74D,4.639955439,2.61882968,3.132699735,8.342908487,9.85076009,13.70719807,9.79534083,12.54911945,15.38772846,11.02569383,15.27249465
SNORA75,33.18802671,25.13979327,37.31356784,26.66286789,30.30005172,36.70508964,33.94241274,50.5261962,38.19057674,40.60030275,44.88578917
SNORA75B,1.03793,2.095078851,1.044616931,1.56814895,0,1.019536566,1.0385785,1.993532,0,1.502185128,1.019776169
SNORA77,16.34904294,12.12298027,7.752663719,8.418102685,11.80602677,12.21926521,11.36130274,20.18656046,11.27364924,17.28326606,14.69137451
SNORA77B,10.03214702,5.255814906,6.217212083,6.864294735,10.95310699,8.125284724,8.258353824,7.058354798,9.743464828,8.183050178,10.13376594
SNORA78,28.27393621,23.1414203,22.41071687,23.14108669,24.33335476,28.96310414,24.32726666,36.8043888,32.2403398,28.6130115,45.18745898
SNORA79,4.656137561,4.663698001,4.123984613,4.174536603,2.591493422,2.037421862,3.609527917,1.502626093,6.150416808,2.496933894,3.054082394
SNORA79B,32.4906489,31.33439563,36.22778197,21.88951456,28.95074301,33.51383805,32.138434,37.20258552,32.33799677,34.15166417,42.30716886
SNORA7A,227.4234816,187.697135,218.6422027,208.5508649,304.7441385,290.4073114,365.3377331,436.2114248,371.6028952,458.0880961,442.380951
SNORA7B,98.21016638,98.47565323,84.74393354,88.95956635,122.6396333,153.3500884,139.8067809,185.8063009,185.1704166,184.9661738,194.0089557
SNORA8,299.9345875,253.3154131,258.0671836,269.5922428,371.6097039,384.6208284,379.5899304,461.2657421,475.2071741,499.2403717,514.780949
SNORA80A,9.36381227,11.01150459,5.711955435,12.09614617,9.853383125,15.28932305,13.87342495,15.53985251,10.80706903,16.05876778,17.85444096
SNORA80B,19.76767957,13.57734202,20.76825289,15.21519834,24.72880779,15.78681803,12.38193704,11.5207664,16.50506665,10.66950857,15.33051664
SNORA80C,0.5216440805,0,0,0,1.05613,0,0.523797,0,0,0,0
SNORA80D,16.64018088,12.05389247,10.41086106,18.92014807,18.52751129,14.2915241,11.88424888,14.00791851,12.38219889,14.08625297,15.84763031
SNORA80E,19.24587971,18.29332066,12.49896939,14.64253374,17.49562856,19.3882535,21.19398848,36.58129527,28.8776858,22.61550435,35.20844036
SNORA81,932.2006196,829.5329031,925.8921749,893.8783084,1088.236647,1268.675736,1333.329682,1625.530034,1569.202804,1788.926933,1741.322558
SNORA84,11.46425887,10.98876438,12.50247598,15.72407051,19.21726844,15.35428472,20.15772913,23.01311155,27.26305384,27.74698395,24.96022801
SNORA87,2.512908,1.5082155,4.067351691,2.030897986,2.013091006,3.570316033,5.57499026,2.971873093,1.5140525,2.955769,1.003116896
SNORA89,0,0,0.5019,0.5086825,0,0,0,0,0,0.5010290245,0.98362
SNORA9,28.67519175,26.84370284,15.71086308,18.32448731,20.66608003,19.9639413,22.29552416,22.99357222,19.52055232,15.24117895,29.54841566
SNORA90,2.555852662,3.067017356,6.651022104,3.086613045,5.065000833,2.507003864,1.528356955,1.990148529,1.515782491,1.532287841,3.529647819
SNORA91,13.2412243,5.59163079,5.138885244,12.84303137,4.555144689,2.987570205,3.073855847,2.484127687,4.022022685,2.491601927,1.510045489
SNORA92,8.059643818,9.549876544,9.68301942,10.66076459,13.05126926,16.24885704,9.582382835,6.956330202,7.096230283,8.956869223,12.08052847
SNORA93,10.75298502,15.43809738,15.96454914,22.36434265,13.88482821,10.64690674,9.224673855,15.01803159,14.69064088,8.419797736,7.058758586
SNORA94,27.24109231,22.09870618,21.43216164,19.8087803,27.06351105,17.18558644,23.21748204,20.43935075,19.16522096,21.40789907,26.1189375
SNORA98,7.922790694,10.16094841,7.332979826,10.60683744,2.108197398,5.106349832,5.699572462,7.090753001,3.0492665,5.799391295,6.645154595
SNORA9B,2.074713224,0.5194030485,0,0.519239,0.5062587635,1.531867938,0,0,0,0.5148122905,1.521217068
SNORC,31.08053612,38.51553793,33.44298059,38.67884012,51.56581647,31.84394182,42.20246837,33.66827259,46.43396131,22.52141666,21.59399692
SNORD10,289.7450419,230.1922927,235.4361287,256.3923742,203.335374,210.5887203,228.0407085,221.7363276,230.8601965,225.0878455,217.250176
SNORD100,10.0853755,9.53067144,9.213868962,10.24529662,13.25299894,11.25772346,9.639050503,6.477785184,5.248105587,6.891308937,6.169788778
SNORD101,11.0971956,14.46902935,7.063345295,8.88398412,9.29512614,11.51825457,7.498108612,5.288804636,6.789704843,5.160463203,10.04998067
SNORD102,57.66126873,61.81684996,44.76467756,36.42111662,36.28013852,36.49867585,27.32266662,19.29050528,18.72343791,20.80089138,23.15631306
SNORD103A,8.967836704,10.28204269,9.289515105,9.45911413,9.709884978,6.879664945,7.351920647,8.226979262,7.980000357,6.837660799,8.559580353
SNORD103B,8.967836704,10.28204269,9.289515105,9.45911413,9.709884978,6.879664945,7.351920647,8.226979262,7.980000357,6.837660799,8.559580353
SNORD103C,3.4940531,2.299893619,0.501762,0.998424048,0,2.051404784,2.8198263,3.474681167,2.030741082,0,3.093401365
SNORD104,5.266662847,4.513165142,2.810835408,3.773821484,1.607515346,1.537303318,4.170561244,1.463070563,2.616782916,3.575722501,2.030067455
SNORD105,2.725422854,0.571715,0.56313108,0,0,0.5158345,0.499676,0.516854177,0.5261675,0,0
SNORD105B,6.4075066,0.5373024235,0.552621319,1.090696574,1.58222388,3.020465619,3.148329239,1.467618,2.652404523,1.491894602,1.501360628
SNORD109A,2.527628943,1.512549612,1.32230503,2.178298232,1.892550116,0.2503425,0.50546253,1.1853233,2.361018313,3.111954308,2.844561231
SNORD109B,2.527628943,1.512549612,1.32230503,2.178298232,1.892550116,0.2503425,0.50546253,1.1853233,2.361018313,3.111954308,2.844561231
SNORD11,2.635028383,9.391165265,6.439541068,5.853394818,5.692334799,2.008203998,5.068326735,0.4977815,5.180728548,3.057849343,3.513055368
SNORD110,14.88923569,9.19880256,8.734247275,5.740632778,9.094497186,7.915252466,4.96770644,5.379322113,7.152489241,6.969330963,5.718330539
SNORD111,0,1.6987165,1.0802565,1.622510174,0,1.503769184,4.21439676,0.519107534,1.0093855,0.5324867385,2.010101887
SNORD111B,0.5304960765,0,0,1.0752825,0,0,0.5251920525,0.5191486725,0,0,0
SNORD112,21.36647646,25.48865514,25.42881327,29.03723109,26.77149599,17.22835102,12.82303055,17.02128598,14.30111212,19.10198219,12.95812043
SNORD113-1,14.54365754,18.56562826,15.12883421,10.60187985,14.56729831,14.81451867,11.95146441,9.640365342,9.014505987,10.30398175,22.39643732
SNORD113-2,2.817546087,1.181265,2.750452263,2.780403711,7.435555311,3.498282783,2.849090793,3.87246605,2.101470632,0.9167258675,6.2522311
SNORD113-3,7.52853056,9.71683004,14.66537852,7.554457953,9.904633469,12.57213507,11.30282457,5.839078904,4.520182876,6.421002507,11.66687697
SNORD113-4,10.80641622,16.46612976,8.294164145,8.85621724,12.11471037,17.54314679,14.6314679,11.56515914,8.962547135,7.230720555,13.8117559
SNORD113-5,5.028068531,1.10823924,3.402876771,3.748149513,7.79777488,3.484049905,5.708830613,1.517912069,4.790451715,4.164070751,5.725129732
SNORD113-6,1.961360907,3.404557609,2.167003749,3.713680907,2.940295877,3.130671487,2.792562728,4.521455142,3.711233847,2.398188406,5.870243598
SNORD113-7,1.532724448,1.136629,2.326478048,2.6593098,3.640195589,3.553887129,2.109767098,0.4796125,1.051890564,2.481075675,1.546578471
SNORD113-8,4.834988118,8.438486508,4.23950194,6.56133325,10.39964428,6.28439635,6.783212645,2.400334297,5.669567128,5.143794876,5.388946487
SNORD113-9,7.063377659,2.834064266,5.371097995,2.085435671,4.910399557,5.562518544,7.850444525,1.943751455,3.641034073,3.215859394,6.072458831
SNORD114-1,9.868554919,11.45154997,6.67332059,6.863718115,5.73303522,7.055171207,4.873867015,3.402704285,5.82845938,5.498096981,7.691881292
SNORD114-10,85.54178125,69.32396493,62.05068442,71.40375716,68.50359546,53.91016703,38.44097457,31.08191255,41.07240149,40.39871739,58.02436341
SNORD114-11,4.433797704,2.268542435,3.193007298,2.566618891,4.582136127,7.741017005,6.74415047,5.099428289,2.131555026,5.787715877,11.19976662
SNORD114-12,2.943326682,2.834952412,3.313311177,1.150667,3.321018536,3.673068901,3.369471747,1.990570545,2.07199854,5.791078915,8.03414212
SNORD114-13,7.197173663,6.195225976,8.551999726,10.90889591,11.13710839,10.4345562,4.392584563,7.864131365,2.692095067,2.333558725,12.49459224
SNORD114-14,2.465473764,4.52280402,2.798968344,1.568279464,2.7253995,2.161731,5.666072805,2.952877115,1.639082458,2.42011567,8.793531194
SNORD114-15,5.148041362,5.852970631,2.786453683,3.262885676,1.152423,2.508745126,1.064786944,0.9741666685,2.487444996,5.026890225,6.276126175
SNORD114-16,1.451377667,0.573459256,3.075869338,3.465034009,1.341142439,3.091708095,5.307364878,2.860842427,3.16933377,0.8835300335,6.737265055
SNORD114-17,7.850378077,3.403766265,4.848137681,8.007473672,5.884284386,7.347541862,8.21356126,5.549548524,5.238913184,2.876496193,6.756401685
SNORD114-18,7.981819162,4.573164921,6.998183222,4.166359755,4.078665178,4.034106996,8.796980053,6.314252707,3.067975769,5.504653816,9.50494421
SNORD114-19,15.55679681,9.086407525,15.63851318,15.15649555,10.05450121,9.907319895,6.744523595,7.96887828,7.805407329,12.07670793,9.03727776
SNORD114-2,1.998839609,2.212523863,5.189484788,2.15661334,3.588314036,5.19607413,3.770459853,3.926776252,4.17557022,4.157413658,5.679712224
SNORD114-20,19.52843095,14.74580268,16.53738032,16.29693335,17.8326091,21.83213926,11.41460214,8.267343284,6.439385558,6.425077541,5.858041396
SNORD114-21,1.469784451,3.412372557,0.5582570035,5.961287729,1.741634606,4.584897985,4.384285241,1.448206371,3.965433772,3.656670167,4.38170922
SNORD114-22,1.408233,1.7672265,1.115869467,1.974361948,0.5768765,0.9944375,0,0.4876462005,1.13435332,1.825946568,3.379664032
SNORD114-23,3.597855356,2.315761297,1.027537,4.552830272,8.058005729,3.664992562,5.710900266,2.603366464,3.5920175,3.673763263,7.580869617
SNORD114-24,1.406150214,6.903798591,7.508553014,4.863918101,10.11094518,4.032580183,4.513144953,0.9782647885,4.946841424,1.831511656,8.403224555
SNORD114-25,4.105351356,5.259516829,3.258490776,8.654765544,6.983733089,4.768794862,4.752847974,4.656738409,3.301482019,4.124251804,6.968924144
SNORD114-26,1.001934002,3.996418587,0,5.730221116,3.728189353,1.732128822,1.65660075,0.9589895,2.09432132,1.824548594,6.230960765
SNORD114-27,0.9574755,0.5641648705,1.042303041,1.058506916,0.5516105,1.532617592,0.5381318575,0.468820293,0,0.432284818,2.154217085
SNORD114-28,0,4.069932668,3.82049844,4.364583036,4.651240649,8.014676302,2.96539307,3.893665882,0,2.286507373,5.15162041
SNORD114-29,2.902267413,2.95279808,2.11859608,3.584745332,5.71212694,3.618405599,2.734526433,5.242165649,2.516533006,2.196667544,3.915410663
SNORD114-3,7.824266415,10.21446397,5.935844355,6.675235134,10.25662503,4.217397946,0.9828095,2.928629283,3.657828278,2.893893254,4.824273466
SNORD114-30,3.744163894,2.851132131,3.625135621,1.7851325,3.129766719,2.013573296,1.657168601,1.454539666,2.748332051,1.369547723,1.141949758
SNORD114-31,0.5048902135,1.131047803,4.000442875,1.566732388,1.006142852,1.543803892,0.490001,1.022928084,0.976062,0.9514495,2.100293814
SNORD114-4,9.459972365,11.33718669,10.81124594,11.77986011,7.21844532,7.692594783,12.02256437,6.511468411,4.176628177,7.6888755,8.125122125
SNORD114-5,0,1.17928738,0.9991925,0.4735499465,0.4430541735,0,1.626331131,0.4728085,0.5542661225,0.440157,0.5147635
SNORD114-6,3.731312349,1.14368678,2.178683882,0.984208811,1.040557558,4.486981326,1.180141175,0.9723572555,2.87604,2.732014073,3.274496648
SNORD114-7,4.513864472,10.1277015,9.781339003,6.062073564,6.067888901,7.082339387,5.505967851,2.937532113,2.646742369,7.96284576,5.208679918
SNORD114-8,3.294811481,6.316977547,7.420062275,4.269536772,8.601306874,4.534204802,7.725885675,3.38705693,3.724753825,4.133583368,7.83527087
SNORD114-9,5.965979163,6.283809555,2.705787577,4.350303337,8.702461912,1.739286069,7.84145063,4.372332316,4.608777802,3.204148136,6.161119432
SNORD115-12,0.0901135,0,0,0,0,0,0,0,0,0,0
SNORD115-17,0.0892255,0,0,0,0,0,0,0,0,0,0
SNORD115-18,0.0892255,0,0,0,0,0,0,0,0,0,0
SNORD115-19,0.0892255,0,0,0,0,0,0,0,0,0,0
SNORD115-20,0.0863805,0,0,0,0,0,0,0,0,0,0
SNORD115-33,1.6451225,0,0,0,0,0,0,0,0,0,0
SNORD115-45,0.4658735,0,0,0,0,0,0,0,0,0,0.4867895
SNORD115-9,0.0901135,0,0,0,0,0,0,0,0,0,0
SNORD116-1,1.588867355,2.726721942,2.740877109,4.790102828,2.065047072,4.094393524,2.623416099,0.514998767,2.62269107,2.073738065,2.665309816
SNORD116-10,1.0644445,0,0,0,0,0,0.5158765,0,1.038295074,0,0
SNORD116-11,0.533758,0,0,0,0,0,0,1.012016916,0,0.5343725015,0.500735021
SNORD116-12,0,0,1.092141934,1.086263049,0.5021277955,0.4982966905,0,0,1.5137495,0,1.510805566
SNORD116-13,0.5245167355,1.672118,1.075274796,0,0,0,1.571410338,1.021958694,0,0,0
SNORD116-14,0,0,0.7616408845,0.928494,1.6490985,0,4.468791722,0,1.804015,3.114721445,0
SNORD116-15,0,0,0,0.725783957,0,0.6950465,0.5323521395,2.631024,2.7260105,1.224663544,1.492436711
SNORD116-16,0.581673962,1.7718915,1.367233,0.565582,0.549657031,1.319606024,0.5106465,4.527301414,3.382216295,3.313613402,2.043720878
SNORD116-17,2.050869286,3.575834462,1.997795886,2.57908281,4.368237624,3.531404561,0.626084615,2.490554908,5.314882527,3.654824406,6.059359572
SNORD116-18,0,0.6297485,0.683508,0,0.5979095845,0,0,0,0.592305429,2.61037284,0
SNORD116-19,2.050869286,3.575834462,1.997795886,2.57908281,4.368237624,3.531404561,0.626084615,2.490554908,5.314882527,3.654824406,6.059359572
SNORD116-2,4.271282981,2.641796194,0.551368076,5.161458893,2.963272818,3.313985024,4.970318042,7.548775575,4.48896869,1.63806256,6.958718813
SNORD116-20,2.885667898,3.3132852,7.319019885,5.118161652,5.968797517,5.731297385,0.5304307615,5.269629387,6.37633158,0,2.4756635
SNORD116-21,12.54001078,10.75834424,14.21809511,18.76674804,16.65933648,12.39401946,13.12900066,13.02127845,16.22451736,19.43831343,14.12025131
SNORD116-22,1.116608291,0,0.6088873505,2.313289,3.910867737,5.412755,2.907246383,4.651950586,4.592909725,5.517442387,3.706381756
SNORD116-23,3.205318525,1.7041045,1.1307525,2.303428028,3.625121821,2.765749096,5.231175836,6.710323576,5.749301295,10.30194029,2.055043694
SNORD116-24,1.59592947,2.362179,4.613480905,2.063450407,3.208062795,0.61780536,1.574394821,1.590224767,1.621084338,3.060722927,2.045555033
SNORD116-25,0,1.138062,0.5549732305,0,2.117335865,2.029229856,1.5399265,1.043332888,3.730648991,1.997309101,3.754907445
SNORD116-26,2.6470375,1.1101285,1.0876695,2.162352475,5.223225328,2.592153054,3.143373938,2.982055753,3.7611921,2.037984064,3.863931707
SNORD116-27,1.0590985,1.653182268,1.625372998,3.274082862,2.048953433,3.499138705,1.58943027,0.4872,3.157895231,2.07336938,2.01548525
SNORD116-28,1.584879676,1.09577131,3.313075606,1.090875579,3.13199939,3.027445196,5.755595283,1.489010475,3.155640747,5.182075577,3.960490766
SNORD116-29,1.609030128,0.5703285,2.225461222,1.56221398,2.071883428,0.4963156145,2.132132127,0.9792615,2.078186502,2.582557765,2.031206636
SNORD116-3,0.5274635,0.52726885,0.410167947,0.839839192,2.465003527,1.661846643,2.4569115,2.106871518,3.314723376,1.542986288,4.333177891
SNORD116-30,0,1.113105751,0,0.54046,0,1.0340745,1.502521,0.4919655,0.5166537655,1.009409994,1.526674511
SNORD116-4,0.3206595305,0,0,0,0.9079845,0,0.3315145,0,0.8459849015,0.24727579,0
SNORD116-5,0,0.2638614405,0.4105223725,0,0,0.6417018295,0.616870083,0.409844,0,1.126169305,1.223599496
SNORD116-6,2.095492,1.0938855,2.170258,2.954179625,1.225124313,0.124115,2.318571529,0.5154113315,2.269062,4.573114707,5.347056106
SNORD116-7,0,0.2638614405,0.4105223725,0,0,0.6417018295,0.616870083,0.409844,0,1.126169305,1.223599496
SNORD116-8,0,1.06038818,0.5535767975,0.5315855,2.19663499,1.547294456,3.190766105,0.9882295,1.795883856,0.7393725,2.544717378
SNORD116-9,0.5274635,0.52726885,0.410167947,0.839839192,2.465003527,1.661846643,2.4569115,2.106871518,3.314723376,1.542986288,4.333177891
SNORD117,19.28764527,11.85214677,16.07072363,17.13029044,9.010145253,10.796808,8.237944548,14.17199613,5.73415574,11.89800721,9.165858975
SNORD118,332.2881073,295.2289568,256.6264808,239.8094624,266.37966,203.7234861,154.3990911,142.6446518,139.0197165,140.1128841,113.2888632
SNORD119,1.599063527,1.039971865,0,0.543444635,0.4983754425,0.5111865,0,0,0.504706,1.012379205,0.510971
SNORD11B,6.826952574,4.270424538,1.0376035,4.23996775,7.272062657,3.572771655,1.54657,2.538426325,2.061403037,1.035384135,5.117221385
SNORD12,23.19679735,10.53651109,7.696242497,18.47483583,19.01938544,12.24734677,14.80731249,10.87061046,13.76541965,6.788869298,9.523084257
SNORD121A,5.880125769,2.704381776,3.268728568,3.303772718,5.211590157,1.516305518,4.143449115,4.953781364,0.540152213,3.183152553,1.995754237
SNORD121B,1.042546761,1.675007074,1.58871,2.638451994,1.023101241,1.02497,2.9955335,1.921197812,1.58955074,2.3818525,2.019998634
SNORD123,24.29007069,14.45178808,18.51281797,18.36611193,29.84704255,42.90415652,27.14408169,31.02837375,33.48593794,24.2961433,25.64213176
SNORD124,6.324265505,3.236517553,3.781572641,3.764591761,2.609989847,4.109689713,2.605484643,2.489907658,2.586186755,2.420843,3.595742707
SNORD125,0.529574,0.558819,1.646102178,1.074252618,1.053021446,2.014117007,3.104902755,1.491077105,0,0,1.527739035
SNORD126,2.637126038,1.074690334,2.182199523,0.5270435,2.729523,1.030731304,2.595784931,1.00420473,1.551082094,1.011108432,3.515425739
SNORD127,1.068062,2.172172778,3.28267118,0.537904,2.702739175,0,1.04083389,0,2.596764567,2.036307986,1.5359955
SNORD128,5.745487175,5.927544881,5.23289575,10.59549264,5.69548762,1.536343776,4.636129078,5.097978675,6.670510273,7.31942516,6.150191196
SNORD129,0,0,0,0,0,0,0,0,0,0,0.522068
SNORD12B,24.4239469,26.61005147,22.23376297,12.84484963,17.21482438,16.98906217,14.08140921,12.00926432,9.28022835,5.582245803,10.27560397
SNORD12C,11.00451035,15.74070149,16.26115568,11.67666035,10.62144562,11.32391432,13.75084619,6.307566086,5.282132234,5.506398435,6.094166789
SNORD13,264.0216154,223.1076352,219.8669376,194.6920659,212.8160259,204.4793662,137.9186796,167.5364971,110.3380414,137.6753666,123.9325898
SNORD131,1.539339646,0.528307,0.511815,2.082669273,0.521631,0.5122895,1.54256151,0,0.514187496,0,0.5110528695
SNORD132,0,1.068847065,0,0,0,0,0,0,0,0,0
SNORD133,191.7255515,162.0095366,160.0532817,161.8080499,215.517304,217.7045769,293.7399529,341.8741265,329.7591127,369.7545099,311.1472496
SNORD134,19.9096688,19.86141065,25.67534761,17.01199774,8.149355888,11.62354283,9.18787589,8.461175685,6.560501629,4.006806888,4.019948434
SNORD135,4.503810883,6.337366129,3.007348,3.119672427,5.305674333,4.230303429,3.1138161,5.412182566,3.200584373,2.939501461,5.718380302
SNORD136,3.08053292,5.734360826,3.12122061,2.600160169,0.5098467,6.113641511,0.511542642,0.5014728325,3.58895009,3.081647341,2.03923654
SNORD137,1.047567236,1.683273,1.0642435,1.0816755,0.5140147545,0.9970462695,2.564757317,2.8292415,3.693386817,0.526648996,2.01292757
SNORD138,0,0,0,0,0.990425451,0,0,0,0,0,0
SNORD139,9.94001076,14.24210571,5.465580731,6.848185887,14.08131959,9.441448319,5.685522614,8.058397018,5.534587504,4.730444641,4.245661961
SNORD13B-1,1.032284899,1.323921691,0.7979821925,1.578215561,0.518439602,0,1.547655078,0.760068944,2.622494178,0.520010955,0.2477638355
SNORD13B-2,1.032284899,1.323921691,0.7979821925,1.578215561,0.518439602,0,1.547655078,0.760068944,2.622494178,0.520010955,0.2477638355
SNORD13C,3.10916326,0,1.078095253,2.661938671,0,1.023398998,0.517587,0.5126002295,0,1.57816216,1.546707
SNORD13D,4.271006157,8.270458815,3.247902737,2.212483575,3.67600955,5.097304462,2.070888973,0.506027327,1.064111029,5.77685818,1.496939426
SNORD13E,9.453959965,10.83607693,15.14411913,19.27186876,13.72909308,16.43515978,12.0027287,9.6042038,15.20481855,2.550926743,12.27199543
SNORD13F,12.04886893,13.73995468,16.68202826,12.84023613,11.93668703,9.146543926,8.843360422,4.586787385,5.740076105,4.135057989,8.14570873
SNORD13G,1.047320081,1.068335778,2.670180004,2.121193396,0.541507,0,1.038057249,0.9717305,0,0.524163739,0.503511966
SNORD13H,6.318906207,8.661907725,5.419496078,6.953309731,10.16387592,7.186926497,10.98418602,10.95889809,10.41406585,9.148645325,8.665759436
SNORD13I,1.057251332,0.531480885,2.69550058,0.535659,1.56225635,0,0.5299777355,1.034362117,1.060929161,0.529134303,0
SNORD13J,3.203652315,2.8614475,1.0822735,0.553531563,1.0824245,0,0.519464,1.006754824,0,1.020619094,1.51690442
SNORD140,0,0.5438015,0.5354430025,2.168014409,1.606021199,2.095149737,1.583986813,2.612323799,0.523569,0.540581903,0.5194337665
